file_id,lexical_richness,syntactic_richness,semantic_accuracy_n,semantic_accuracy_v,semantic_accuracy_n_v,semantic_accuracy_c,semantic_richness_n,semantic_clarity_n,semantic_noise_n
0.1_捕风的异乡人_0,5.080988639645283,2.1558589941667345,3.9272727272727272,8.491329479768787,6.717314487632509,7.179746835443038,0.1351351351351352,0.03916083916083918,5.334643495756666
0.1_捕风的异乡人_1,5.11410288141476,2.182078380797514,4.121951219512195,9.037974683544304,6.8861209964412815,7.015873015873016,0.1603650586701434,0.028602213732980712,5.721031499757065
0.1_捕风的异乡人_2,5.132101080189794,2.158322938580808,3.473684210526316,9.118012422360248,6.5646258503401365,6.782152230971128,0.17362924281984335,0.04838567005749667,10.602511131131967
0.1_捕风的异乡人_3,5.125567342694869,2.1613909623034417,3.688073394495413,8.517441860465116,6.644128113879003,6.866666666666666,0.1369346733668342,0.03158584534731322,5.414363530337236
0.2_为了没有眼泪的明天_0,4.992457587060318,2.189059102097261,4.918367346938775,8.473684210526315,7.178438661710037,7.075842696629214,0.1186440677966102,0.06496598639455782,11.688944287159622
0.2_为了没有眼泪的明天_1,5.097068424288244,2.1832817788236816,4.486725663716814,8.766467065868264,7.039285714285715,7.486263736263736,0.14249684741488025,0.0319021085982738,7.883882346671243
0.2_为了没有眼泪的明天_2,5.087867297646304,2.1348887488315125,4.52,8.69186046511628,7.158088235294118,7.064516129032258,0.12658227848101267,0.043333333333333314,6.793975255513716
0.2_为了没有眼泪的明天_3,4.987792229941555,2.1401270503093137,4.765217391304348,8.797546012269938,7.129496402877698,7.164921465968586,0.14483627204030228,0.0544137022397892,10.236589460336846
0.2_为了没有眼泪的明天_4,5.159449457238536,2.2120542554544067,3.58974358974359,9.0,6.861486486486487,7.28494623655914,0.15517241379310343,0.0637651821862348,18.63215516401915
0.2_为了没有眼泪的明天_5,4.960514962416312,2.2138481617261863,4.848484848484849,9.513227513227513,7.909722222222222,7.685483870967742,0.12029161603888211,0.06228956228956231,6.870124349027532
0.2_为了没有眼泪的明天_6,5.184288947256479,2.143319026610114,4.01980198019802,9.108108108108109,7.311188811188811,7.592039800995025,0.12438423645320197,0.04589242708054589,13.479916779097104
0.2_为了没有眼泪的明天_7,5.157696703457912,2.185385723796629,4.275229357798165,8.73103448275862,6.818897637795276,7.095628415300546,0.1404639175257732,0.041532358046119516,9.676487173553639
0.3_巨龙与自由之歌_0,5.102366426473197,2.1638585488730397,4.33587786259542,9.915032679738562,7.341549295774648,7.25,0.16687898089171974,0.026403233048944773,6.194126930663769
0.3_巨龙与自由之歌_1,5.122128663144968,2.1519859646584747,4.445544554455446,8.72,7.155797101449275,7.289124668435013,0.1260923845193508,0.055608300556083005,16.191711843874074
0.3_巨龙与自由之歌_2,5.038874318917609,2.180990912355487,4.0989010989010985,9.030674846625766,7.2637795275590555,7.154696132596685,0.11696658097686376,0.03740119529593214,5.1094670517128895
